결정례일련번호,구분,문장번호,내용
4529,전문,46,대금채무로 상계하였다.당일 박○ ○ 복의 집에서 고 ○ 규○와 김 ○ 영이 있는 자
4529,전문,47,"리에서 김○ ○ 영이 계약서를 작성하였다""라고 진술하여 위증하고, 다시 (나)1987.7.10."
4529,전문,48,서울형사지방법원(86노7854 위증사건)에서 증언함에 있어서
4529,전문,49,위 (가)항과 같은 취지의 진술을 한 외에 춘천지방법원에서의 법정화해는
4529,전문,50,강압에 의하여 이루어진 것이다고 증언하여 위증을 한 것이다.그리하여
4529,전문,51,청구인은 (변호사 김○을 고소대리인으로 하여)황 ○ 복을 위증죄로 고소
4529,전문,52,"한 것이다.나.위 고소사건을 수사한 피청구인은 ""참고인 김 ○ 한, 동 이 ○ 용 등"
4529,전문,53,"의 각 진술과 대지매매계약서 사본, 위증사건 판결문 사본, 손해배상사건"
4529,전문,54,"판결문 사본, 영수증 사본, 증인신문조서 사본(김 ○ 락, 고○), 지적도 등"
4529,전문,55,"본, 부동산 매매계약서 사본, 측량성과도 등의 각 기재내용을 종합하면 본"
4529,전문,56,건 대지 3필지의 매매 및 피의자와 고소인 쌍방간의 법정화해 경위 등에 관
4529,전문,57,한 피의자(황○)의 상기 증언이 객관적 사실과 부합됨을 인정할 수 있는
4529,전문,58,"한편, 고소인의 진술이나 그에 부합하는 취지의 유 ○ 준에 대한 증인신문조"
4529,전문,59,서 지불증의 기재내용만으로는 위 인정사실을 뒤집고 피의사실을 입증하기
4529,전문,60,부족하며 주요 참고인 김○ ○ 락의 진술 역시 고소인의 주장에 부합하지 아니
4529,전문,61,"하고 오히려 위 인정사실을 뒷받침하고 있는 외에 달리 증거없다""는 이유로"
4529,전문,62,1989.6.21.
4529,전문,63,무혐의 불기소처분하였다.이에 청구인이 서울고등검찰청에
4529,전문,64,항고를 제기하였으나 1990.2.21.
4529,전문,65,기각되었으며 다시 대검찰청에 재항고를
4529,전문,66,제기하였으나 같은 해 7.23.기각되자 같은 해 8.17.헌법소원심판청구를
4529,전문,67,하기에 이르렀으므로 절차상의 하자는 없다고 할 것이다.2.이 사건 기록과 청구외 황 ○ 복에 대한 춘천지방검찰청 영월지청 89
4529,전문,68,형제1377호 기록을 정사해 볼 때 청구인의 주장과 황 ○ 복의 주장이 평행선
4529,전문,69,을 이루어 어느 일방의 주장이 진실이라면 상대방의 주장은 허위가 되는 첨
4529,전문,70,예○ 대립상태인데 청구인의 주장이 위증죄로서 대법원까지 올라가 유죄확
4529,전문,71,정되었고 민사사건도 청구인(의 처 배○○옥)이 1심에서 패소한 터이며(2심에
4529,전문,72,서는 법정화해)달리 피청구인이 청구인의 고소사실에 대하여 현저히 정의
4529,전문,73,"와 형평에 반하는 수사를 하였다거나 헌법의 해석, 법률의 적용 또는 증거"
4529,전문,74,판단에 있어서 불기소처분의 결정에 영향을 미친 중대한 잘못이 있다고 보
4529,전문,75,여지지 아니하므로 피청구인의 불기소처분으로 말미암아 청구인의 기본권이
4529,전문,76,침해되었다고 볼 수 없다.그렇다면 청구인의 심판청구는 이유없으므로 이를 기각하기로 하여 재판
4529,전문,77,관 전원의 의견일치에 따라 주문과 같이 결정한다.1991.2.11.
4529,전문,78,재  판  장    재  판  관   조    규    광
4529,전문,79,재  판  관   이    성    렬
4529,전문,80,재  판  관   변    정    수
4529,전문,81,재  판  관   김    진    우
4529,전문,82,재  판  관   한    병    채
4529,전문,83,재  판  관   이    시    윤
4529,전문,84,재  판  관   최    광    률
4529,전문,85,재  판  관   김    양    균
4529,전문,86,재  판  관   김    문    희
