결정례일련번호,구분,문장번호,내용
137299,전문,27,"이고 위 토지는 개발제한구역내에 있어 건축행위가 엄격히 금지되어 있는 점 등을 들어 다시 검인신청을 하였지만 이 역시 거부되어 결국 위 토지에 관하여 종중 앞으로 소유권이전등기를 경료한 후 뒤늦게 이 사건 아파트에 관한 소유권이전등기를 신청함으로써 피청구인으로부터 과태료를 부과받은 것이다.이처럼 청구인은 아무런 귀책사유없이 계약서의 검인을 부당하게 거부당함으로 인하여 소유권이전등기를 해태한 것이므로 이를 이유로 과태료를 부과하는 것은 청구인의 재산권 내지 주거안정을 통하여 이룰수 있는 행복추구권 등을 침해한 것이라 할 것이다.나아가 검인을 거부한 피청구인의 처사가 법령에 따른 것이라고 하더라도 검인제도를 규정한 부동산등기특별조치법 제3조는 계약자유의 원칙을 핵심적 내용으로 하는 헌법 제23조에 위반될 뿐 아니라, 택지소유의 상한을 설정하고 그 취득에 허가를 요구하는 택지소유상한에관한법률 제7조, 제10조 등 역시 국민의 기본권인 재산권을 침해하는 위헌적 법률이므로, 이러한 법률의 구체적 적용으로서의 피청구인의 이 사건 과태료부과처분은 위헌적인 공권력의 행사라고 하지 않을 수 없다.나.피청구인의 답변요지"
137299,전문,28,"청구인은 부동산등기특별조치법 제3조에 의한 계약서 검인신청을 한 바가 아예 없으므로 피청구인이 검인신청을 반려하거나 불허하였다는 주장은 사실이 아니며, 청구인은 오로지 자신의 잘못으로 소유권이전등기신청을 게을리하였을 뿐이다.3.판　단"
137299,전문,29,"직권으로 이 사건 심판청구의 적법성에 관하여 본다.무릇 헌법소원제도는 주로 국민의 기본권침해를 구제해 주는 제도이므로 그 제도의 목적에 비추어 권리보호의 이익이 있어야 비로소 제기할 수 있는 것이다.그런데 행정기관의 과태료부과처분에 대하여 그 상대방이 이의를 제기함으로써 비송사건절차법에 의한 과태료의 재판을 하게 되는 경우, 법원은 당초 행정기관의 과태료부과처분을 심판의 대상으로 하여 그 당부를 심사한 후 이의가 이유 있다고 인정하여 그 처분을 취소하거나 이유 없다는 이유로 이의를 기각하는 재판을 하는 것이 아니라, 직권으로 과태료부과요건이 있는지를 심사하여 그 요건이 있다고 인정하면 새로이 위반자에 대하여 과태료를 부과하는 것이므로"
137299,전문,30,"(이의사실의 통지는 법원의 직권발동을 촉구함에 불과하므로), 행정기관의 과태료부과처분에 대하여 상대방이 이의를 하여 그 사실이 비송사건절차법에 의한 과태료의 재판을 하여야 할 법원에 통지되면 당초의 행정기관의 부과처분은 그 효력을 상실한다 할 것이다.그렇다면 이미 효력을 상실한 피청구인의 과태료부과처분의 취소를 구하는 청구인의 이 사건 심판청구는 권리보호의 이익이 없다고 할 것이다.4.결　론"
137299,전문,31,그렇다면 이 사건 심판청구는 부적법하므로 관여재판관 전원의 일치된 의견으로 주문과 같이 결정한다.재판관　김○(재판장)김문희 이재화 조승형(주심)정경식 신창언 이○ 한○
137299,참조조문,32,부동산등기특별조치법 제2조
137299,참조조문,33,(소유권이전등기 등 신청의무)① 부동산의 소
137299,참조조문,34,"유○이전을 내용으로 하는 계약을 체결한 자는 다음 각호의 1에 정하여진 날부터 60일 이내에 소유○이전등기를 신청하여야 한다.다만, 그 계약이 취소"
137299,참조조문,35,ㆍ해제되거나 무효인 경우에는 그러하지 아니하다.1.계약의 당사자가 서로 대가적인 채무를 부담하는 경우에는 반대급부의
137299,참조조문,36,이행이 완료된 날
137299,참조조문,37,2.계약당사자의 일방만이 채무를 부담하는 경우에는 그 계약의 효력이 발생한 날
137299,참조조문,38,② 제1항의 경우에 부동산의 소유권을 이전받을 것을 내용으로 하는 계약을 체결한 자가 제1항 각호에 정하여진 날 이후 그 부동산에 대하여 다시 제3자와 소유권이전을 내용으로 하는 계약이나 제3자에게 계약당사자의 지위를 이전하는 계약을 체결하고자 할 때에는 그 제3자와 계약을 체결하기 전에 먼저 체결된 계약에 따라 소유권이전등기를 신청하여야 한다.③ 제1항의 경우에 부동산의 소유권을 이전받을 것을 내용으로 하는 계약을 체겨한 자가 제1항 각호에 정하여진 날 전에 그 부동산에 대하여 다시 제3자와 소유권이전을 내용으로 하는 계약을 체결한 때에는 먼저 체결된 계약의 반대급부의 이행이 완료되거나 계약의 효력이 발생한 날부터 60일 이내에 먼저 체결된 계약에 따라 소유권이전등기를 신청하여야 한다.④ 소유권보존등기가 되어 있지 아니한 부동산에 대하여 소유권이전을 내용으로 하는 계약을 체결한 자는 다음 각호의 1에 정하여진 날부터 60일 이내에 소유권보존등기를 신청하여야 한다.1.부동산등기법 제130조 또는 제131조의 규정에 의하여 소유권보존등기를 신청할 수 있음에도 이를 하지 아니한 채 계약을 체결한 경우에는 그 계약을 체결한 날
137299,참조조문,39,2.계약을 체결한 후에 부동산등기법 제130조 또는 제131조의 규정에 의하여 소유권보존등기를 신청할 수 있게 된 경우에는 소유권보존등기를 신청할 수 있게 된 경우에는 소유권보존등기를 신청할 수 있게 된 날
137299,참조조문,40,부동산등기특별조치법 제11조
137299,참조조문,41,"(과태료)① 등기권리자가 상당한 사유없이 제2조 각항의 규정에 의한 등기신청을 해태한 때에는 그 혜태한 날 당시의 그 부동산에 대한 등록세액(등록세가 비과세ㆍ면제ㆍ감경되는 경우에는 지방세법의 규정에 의한 부동산가액에 부동산등기세율을 곱한 금액)의 5배 이하에 상당하는 금액의 과태료에 처한다.다만, 부동산실권리자명의등기에관한법률 제10조 제1항의 규정에 의하여 과징금을 부과한 경우에는 그러하지 아니하다.② 제1항의 규정에 의한 과태료의 금액을 정함에 있어서 해태기간, 해태사유, 목적부동산의 가액 등을 참작하여야 한다."
137299,참조판례,42,헌재 1991.7.8.
137299,참조판례,43,"89헌마181, 판례집 3, 356"
137299,참조판례,44,헌재 1996.12.26.
137299,참조판례,45,"92헌마26, 판례집 8-2, 859"
137299,참조판례,46,대법원 1997.4.28.
137299,참조판례,47,"선고, 96마1597 결정(공1997상, 1610)"
